loan_id,age,education,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,last_delinq_none,loan_id_outlier_flag,age_outlier_flag,education_outlier_flag,loan_amount_outlier_flag,asset_cost_outlier_flag,no_of_loans_outlier_flag,no_of_curr_loans_outlier_flag,loan_to_asset,loan_amount_log,proof_submitted,loan_default
233,44,2.0,613368,845712,0,0,0,0,0,0,0,0,0,0,0.7252681764004768,13.3267219914002,Aadhar,0
234,45,2.0,389808,757704,3,2,0,0,0,0,0,0,0,0,0.514459472300529,12.873412154552524,Aadhar,0
235,44,1.0,736956,845928,8,3,0,0,0,0,0,0,1,0,0.871180526002213,13.510284824828926,Aadhar,1
236,36,2.0,579396,938880,3,0,0,0,0,0,0,0,0,0,0.6171140081799591,13.269743186533875,Aadhar,0
237,29,2.0,548220,848052,0,0,0,0,0,0,0,0,0,0,0.6464462084872155,13.214433769304279,Aadhar,0
238,33,2.0,496728,803892,13,5,0,0,0,0,0,0,1,0,0.6179038975384753,13.115799884734349,Aadhar,0
239,27,1.0,812436,1144632,0,0,0,0,0,0,0,0,0,0,0.7097792128823937,13.607793651718229,VoterID,1
240,38,2.0,573276,887904,2,2,0,0,0,0,0,0,0,0,0.6456508811763434,13.259124299480154,Aadhar,1
241,29,2.0,715164,868128,0,0,0,0,0,0,0,0,0,0,0.8238001769324339,13.48026856428379,Aadhar,1
242,50,1.0,564588,819468,3,2,0,0,0,0,0,0,0,0,0.688968940825023,13.243853311792037,Aadhar,0
243,38,1.0,638436,874152,13,5,0,0,0,0,0,0,1,0,0.7303489553304231,13.366778280831754,Aadhar,0
244,41,2.0,612936,800640,3,2,0,0,0,0,0,0,0,0,0.7655575539568346,13.326017436390487,VoterID,1
245,46,2.0,451668,1106820,0,0,0,0,0,0,0,0,0,0,0.40807719412370574,13.020704889666145,VoterID,0
246,45,2.0,1132680,1613004,17,2,0,0,0,0,1,1,1,0,0.7022177254365147,13.940097946968486,Aadhar,0
247,42,1.0,365184,491820,0,0,0,0,0,0,0,1,0,0,0.742515554471148,12.808159353474968,Aadhar,1
248,36,2.0,805584,1318596,0,0,0,0,0,0,0,1,0,0,0.6109407278650929,13.599324000550778,Aadhar,1
249,44,2.0,457668,1026756,4,3,0,0,0,0,0,0,0,0,0.4457417341607938,13.033901494393838,Aadhar,1
250,41,2.0,712416,818952,3,0,0,0,0,0,0,0,0,0,0.8699117897019606,13.476418693111242,VoterID,1
251,27,1.0,820428,1189080,2,2,0,0,0,0,0,0,0,0,0.6899687153093148,13.61758265316605,Driving,0
252,35,1.0,370092,767304,3,3,0,0,0,0,0,0,0,0,0.48232773450939914,12.8215096043883,Aadhar,0
253,30,1.0,550740,878724,0,0,0,0,0,0,0,0,0,0,0.626749696150327,13.219019923178367,Aadhar,0
254,36,2.0,837804,1211100,0,0,0,0,0,0,0,1,0,0,0.6917711171662125,13.638540655488722,PAN,1
255,31,2.0,532188,2419200,0,0,0,0,0,0,0,1,0,0,0.21998511904761905,13.184753968390662,Aadhar,0
256,40,2.0,518700,696000,3,2,0,0,0,0,0,0,0,0,0.7452586206896552,13.159082888234298,Aadhar,1
257,46,1.0,609036,864720,2,2,0,0,0,0,0,0,0,0,0.7043158479045241,13.319634300183122,Aadhar,1
258,33,2.0,684228,896220,5,5,0,0,0,0,0,0,0,0,0.7634598647653478,13.436047935894877,Aadhar,1
259,41,1.0,825228,928896,0,0,0,0,0,0,0,0,0,0,0.8883965481603968,13.62341620255737,VoterID,1
260,46,2.0,950232,1315800,8,5,0,0,0,0,0,1,1,0,0.7221705426356589,13.764462496662526,Aadhar,1
261,34,1.0,652632,821256,3,0,0,0,0,0,0,0,0,0,0.7946754726906105,13.388770228825809,Aadhar,1
262,27,2.0,592188,836904,0,0,0,0,0,0,0,0,0,0,0.707593702503513,13.291581119671305,Aadhar,1
263,25,1.0,801384,912000,0,0,0,0,0,0,0,0,0,0,0.8787105263157895,13.59409675976419,Aadhar,0
264,43,2.0,460668,798360,0,0,0,0,0,0,0,0,0,0,0.5770178866676687,13.040435059751825,Aadhar,0
265,29,1.0,699108,864072,7,7,0,0,0,0,0,0,0,1,0.809085353998278,13.457561946111962,Aadhar,1
266,47,2.0,330348,553368,5,2,0,0,0,0,1,1,0,0,0.5969770568590883,12.707904950360973,Aadhar,0
267,36,2.0,627648,869952,0,0,0,0,0,0,0,0,0,0,0.7214742882365923,13.349736372000443,Aadhar,0
268,48,2.0,740448,1316160,11,10,0,0,0,0,0,1,1,1,0.562582056892779,13.515012037934655,Aadhar,0
269,40,1.0,665472,785724,2,2,0,0,0,0,0,0,0,0,0.8469538922064236,13.40825334499503,Aadhar,1
270,46,2.0,785784,1088052,6,0,0,0,0,0,0,0,0,0,0.7221934245789723,13.57443849709763,Aadhar,1
271,38,2.0,603636,941892,2,2,0,0,0,0,0,0,0,0,0.6408760240027519,13.310728302870558,Aadhar,0
272,38,2.0,565740,841680,3,2,0,0,0,0,0,0,0,0,0.6721556886227545,13.245891655282637,Aadhar,0
273,46,2.0,782028,1231032,5,5,0,0,0,0,0,1,0,0,0.6352621215370519,13.569647103238816,Aadhar,0
274,37,1.0,720156,851364,0,0,0,0,0,0,0,0,0,0,0.8458849563758862,13.487224522777137,Aadhar,1
275,43,2.0,674028,821196,0,0,0,0,0,0,0,0,0,0,0.8207882162114769,13.421028415675053,Aadhar,0
276,24,,592188,1275360,0,0,0,0,0,0,0,1,0,0,0.4643300715092209,13.291581119671305,VoterID,1
277,47,2.0,499128,805380,0,0,0,0,0,0,0,0,0,0,0.619742233479848,13.120619858357953,Aadhar,0
278,31,2.0,781980,1162668,0,0,0,0,0,0,0,0,0,0,0.6725737699842087,13.569585722557088,Aadhar,1
279,40,1.0,746556,940200,9,2,0,0,0,0,0,0,1,0,0.7940395660497767,13.523227249375925,Aadhar,0
280,44,1.0,786408,900000,4,3,0,0,0,0,0,0,0,0,0.8737866666666667,13.575232292307083,Aadhar,0
281,31,2.0,552336,766224,4,2,0,0,0,0,0,0,0,0,0.7208544759756937,13.221913646221875,Aadhar,0
282,41,2.0,473880,828780,0,0,0,0,0,0,0,0,0,0,0.5717802070513285,13.068711514305347,Driving,0
283,38,1.0,542100,743700,0,0,0,0,0,0,0,0,0,0,0.7289229528035498,13.203207609924831,Aadhar,1
284,33,2.0,681108,840516,9,6,0,0,0,0,0,0,1,1,0.8103450737404166,13.431477631060767,Aadhar,1
285,38,1.0,639636,866472,0,0,0,0,0,0,0,0,0,0,0.7382073511896519,13.368656106924178,Aadhar,0
286,46,1.0,648936,825792,5,2,1,0,0,0,0,0,0,0,0.7858346896070681,13.383090918555288,Aadhar,1
287,37,2.0,745992,1090668,2,0,0,0,0,0,0,0,0,0,0.6839771589521284,13.522471495763858,Aadhar,0
288,28,1.0,837804,1146000,3,3,0,0,0,0,0,0,0,0,0.7310680628272251,13.638540655488722,Aadhar,0
289,38,2.0,676956,821040,6,0,0,0,0,0,0,0,0,0,0.8245103770827243,13.425363034367615,Aadhar,0
290,41,2.0,671316,1098264,0,0,0,0,0,0,0,0,0,0,0.6112519394244007,13.416996733604408,VoterID,0
291,28,1.0,658956,862800,0,0,0,0,0,0,0,0,0,0,0.763741307371349,13.398413560976383,Aadhar,0
292,50,2.0,365808,873288,0,0,0,0,0,0,0,0,0,0,0.41888586583120346,12.809866618244769,Aadhar,0
293,35,2.0,478800,649932,0,0,0,0,0,0,0,0,0,0,0.736692453979801,13.079040341218494,Aadhar,1
294,27,1.0,663108,846000,3,3,0,0,0,0,0,0,0,0,0.7838156028368795,13.404694659878334,Aadhar,0
295,40,2.0,636744,864708,0,0,0,0,0,0,0,0,0,0,0.736368808892713,13.36412454043553,Aadhar,0
296,40,2.0,618156,811704,0,0,0,0,0,0,0,0,0,0,0.7615534726944798,13.334497749483226,Aadhar,1
297,29,1.0,586188,709512,3,2,0,0,0,0,0,0,0,0,0.8261847579744952,13.281397542156219,Aadhar,0
298,37,1.0,475128,703956,0,0,0,0,0,0,0,0,0,0,0.6749399110171659,13.07134162509326,Driving,1
299,44,1.0,776628,908772,28,5,0,0,0,0,0,0,1,0,0.854590590379105,13.562718037843638,Aadhar,1
300,30,2.0,667068,780540,8,6,1,0,0,0,0,0,1,1,0.8546237220385887,13.410648767823218,Aadhar,1
301,32,2.0,699108,831672,6,3,0,0,0,0,0,0,0,0,0.8406054309872161,13.457561946111962,Aadhar,0
302,47,1.0,615636,709368,14,6,0,0,0,0,0,0,1,1,0.8678654802584836,13.330412783104304,Aadhar,0
303,30,1.0,814584,950232,0,0,0,0,0,0,0,0,0,0,0.8572474932437552,13.610434060081415,Aadhar,0
304,25,2.0,950232,1319412,0,0,0,0,0,0,0,1,0,0,0.7201935407590654,13.764462496662526,VoterID,1
305,37,2.0,417948,566328,10,9,0,0,0,0,0,0,1,1,0.7379963554689155,12.943114694493742,Aadhar,0
306,38,1.0,790584,900000,6,5,0,0,0,0,0,0,0,0,0.8784266666666667,13.580528456732784,Aadhar,0
307,28,2.0,609636,919848,0,0,0,0,0,0,0,0,0,0,0.6627573251232812,13.320618977050732,VoterID,0
308,32,2.0,354348,726000,0,0,0,0,0,0,0,0,0,0,0.4880826446280992,12.778037582165844,Aadhar,0
309,42,1.0,659868,860460,17,2,0,0,0,0,0,0,1,0,0.7668781814378356,13.399796609453398,Aadhar,1
310,46,2.0,658548,841476,2,2,0,0,0,0,0,0,0,0,0.782610555737775,13.397794208938453,Aadhar,1
311,26,1.0,498168,787152,0,0,0,0,0,0,0,0,0,0,0.6328739557290078,13.1186946558678,Aadhar,0
312,30,1.0,690156,903108,4,0,0,0,0,0,0,0,0,0,0.7642009593536986,13.444674386922884,Aadhar,0
313,37,2.0,554100,743976,0,0,0,0,0,0,0,0,0,0,0.7447820897448305,13.2251022595822,Aadhar,1
314,49,1.0,651108,858816,0,0,0,0,0,0,0,0,0,0,0.7581460988151129,13.3864323418909,Aadhar,0
315,24,,793200,1127952,2,2,0,0,0,0,0,0,0,0,0.7032214136771777,13.58383193634307,Aadhar,1
316,26,1.0,1169880,1632000,2,0,0,0,0,0,1,1,0,0,0.7168382352941176,13.972412592199477,Aadhar,0
317,27,1.0,843804,1192440,2,2,0,0,0,0,0,0,0,0,0.7076280567575727,13.6456767042296,Aadhar,0
318,46,,864876,1114212,0,0,0,0,0,0,0,0,0,0,0.7762221193094312,13.67034257927134,Aadhar,0
319,46,1.0,569676,793056,0,0,0,0,0,0,0,0,0,0,0.7183301053141267,13.25282481252783,Aadhar,0
320,35,2.0,731364,1173396,0,0,0,0,0,0,0,0,0,0,0.6232883016475257,13.502667930120632,VoterID,1
321,37,2.0,594936,767544,0,0,0,0,0,0,0,0,0,0,0.775116475407273,13.296210796568893,Aadhar,1
322,35,1.0,642036,746400,0,0,0,0,0,0,0,0,0,0,0.8601768488745981,13.37240121341017,Aadhar,1
323,39,2.0,731364,1314000,0,0,0,0,0,0,0,1,0,0,0.5565936073059361,13.502667930120632,Aadhar,0
324,27,1.0,847476,1021104,0,0,0,0,0,0,0,0,0,0,0.8299605133267522,13.650018979225415,Aadhar,1
325,31,1.0,615972,934296,7,4,0,0,0,0,0,0,0,0,0.6592899894680059,13.330958410386211,Aadhar,0
326,49,2.0,623436,881040,14,5,1,0,0,0,0,0,1,0,0.7076137292290929,13.343002996495086,Aadhar,1
327,50,2.0,659676,839172,0,0,0,0,0,0,0,0,0,0,0.7861034448241838,13.399505600270915,Aadhar,0
328,28,1.0,584988,767208,0,0,0,0,0,0,0,0,0,0,0.7624894422373072,13.279348322618404,Aadhar,1
329,47,2.0,755364,871140,2,2,0,0,0,0,0,0,0,0,0.8670982850058544,13.53495635511851,Aadhar,1
330,48,2.0,607548,855912,0,0,0,0,0,0,0,0,0,0,0.7098253091439307,13.317188109380337,Driving,0
331,28,2.0,746556,936000,0,0,0,0,0,0,0,0,0,0,0.7976025641025641,13.523227249375925,Aadhar,0
332,48,2.0,797784,969792,8,6,0,0,0,0,0,0,1,1,0.8226341318550782,13.589594416572002,Aadhar,0
333,25,1.0,767364,1121136,2,2,0,0,0,0,0,0,0,0,0.6844521984843944,13.550717847206542,Aadhar,0
334,47,2.0,814584,934752,11,2,0,0,0,0,0,0,1,0,0.8714439765841635,13.610434060081415,Aadhar,1
335,43,2.0,820584,1020000,0,0,0,0,0,0,0,0,0,0,0.8044941176470588,13.617772779515331,Aadhar,1
336,29,1.0,638136,821832,5,5,0,0,0,0,0,0,0,0,0.7764798644978536,13.3663082728173,Aadhar,0
337,35,1.0,644436,888360,44,16,0,0,0,0,0,0,1,1,0.7254221261650682,13.37613234638957,Aadhar,0
338,44,2.0,602436,756120,0,0,0,0,0,0,0,0,0,0,0.7967465481669577,13.308738374564365,Aadhar,0
339,31,1.0,572988,745824,2,2,0,0,0,0,0,0,0,0,0.7682616810400309,13.25862179830493,VoterID,0
340,41,2.0,776028,963984,2,2,0,0,0,0,0,0,0,0,0.8050216601105412,13.561945169601094,Aadhar,1
341,29,2.0,831804,1194396,3,2,0,0,0,0,0,0,0,0,0.6964222921041263,13.631353317333232,Aadhar,0
342,25,1.0,791028,1058580,0,0,0,0,0,0,0,0,0,0,0.7472538683897296,13.58108990853033,Aadhar,1
343,33,1.0,484728,699000,2,2,0,0,0,0,0,0,0,0,0.6934592274678112,13.091345250866866,Aadhar,1
344,47,2.0,556188,771696,4,3,0,0,0,0,0,0,0,0,0.7207345897866517,13.228863443527821,Aadhar,1
345,41,2.0,527148,853128,7,2,0,0,0,0,0,0,0,0,0.617900244746392,13.17523852001003,Aadhar,0
346,40,2.0,864204,990000,2,2,0,0,0,0,0,0,0,0,0.8729333333333333,13.669565288160987,Aadhar,1
347,33,2.0,519528,781956,10,5,0,0,0,0,0,0,1,0,0.6643954391295674,13.16067791087002,Aadhar,0
348,31,2.0,1174068,1934400,2,0,0,0,0,0,1,1,0,0,0.6069416873449132,13.975986051067279,Aadhar,0
349,43,1.0,461268,744600,0,0,0,0,0,0,0,0,0,0,0.6194842868654311,13.041736665900414,Aadhar,0
350,48,2.0,642156,748392,5,4,1,0,0,0,0,0,0,0,0.8580476541705416,13.372588101061645,VoterID,0
351,37,1.0,359808,805788,10,8,0,0,0,0,0,0,1,1,0.44652936007982247,12.793328614082336,VoterID,0
352,27,2.0,853476,1167600,0,0,0,0,0,0,0,0,0,0,0.7309660842754367,13.657073872991786,Aadhar,1
353,43,1.0,484728,693252,2,2,0,0,0,0,0,0,0,0,0.6992089456647799,13.091345250866866,Aadhar,0
354,31,1.0,521364,879624,0,0,0,0,0,0,0,0,0,0,0.5927123407274018,13.164205651262561,PAN,1
355,31,2.0,724164,837060,0,0,0,0,0,0,0,0,0,0,0.8651279478173608,13.492774545954953,Aadhar,0
356,50,2.0,633636,714312,2,2,0,0,0,0,0,0,0,0,0.8870577562745691,13.359231514241992,Aadhar,1
357,26,2.0,603360,962424,0,0,0,0,0,0,0,0,0,0,0.626917034487918,13.31027096987612,VoterID,0
358,27,1.0,708564,809844,3,2,0,0,0,0,0,0,0,0,0.8749388771170744,13.470997077023995,Aadhar,1
359,25,1.0,484728,754632,0,0,0,0,0,0,0,0,0,0,0.6423369271379957,13.091345250866866,Aadhar,0
360,39,2.0,698724,982800,0,0,0,0,0,0,0,0,0,0,0.710952380952381,13.45701252463608,Aadhar,0
361,45,1.0,632436,768228,20,4,0,0,0,0,0,0,1,0,0.8232399756322342,13.357335889879847,Aadhar,0
362,27,1.0,507768,831768,0,0,0,0,0,0,0,0,0,0,0.610468303661598,13.137781898732673,Aadhar,0
363,26,1.0,740640,886200,6,3,0,0,0,0,0,0,0,0,0.8357481381178063,13.515271306447811,Aadhar,0
364,43,2.0,718452,861516,0,0,0,0,0,0,0,0,0,0,0.8339392419873803,13.48485556830456,Aadhar,0
365,47,2.0,788028,1083540,0,0,0,0,0,0,0,0,0,0,0.7272717204717869,13.577290170193296,Aadhar,0
366,32,1.0,639636,1090944,4,3,0,0,0,0,0,0,0,0,0.5863142379443858,13.368656106924178,Aadhar,0
367,36,2.0,684156,913404,0,0,0,0,0,0,0,0,0,0,0.7490179591943981,13.435942702429953,Aadhar,0
368,45,2.0,620676,892032,0,0,0,0,0,0,0,0,0,0,0.6958001506672407,13.33856609677722,Aadhar,0
369,28,2.0,824028,1167816,0,0,0,0,0,0,0,0,0,0,0.7056145831192585,13.621961002447065,Aadhar,0
370,24,,753564,951120,0,0,0,0,0,0,0,0,0,0,0.7922911935402472,13.532570557429016,Aadhar,0
371,26,1.0,733200,985080,0,0,0,0,0,0,0,0,0,0,0.7443050310634669,13.505175158831099,Aadhar,0
372,26,1.0,492372,755172,2,2,0,0,0,0,0,0,0,0,0.651999809314964,13.106991838320301,Aadhar,1
373,47,1.0,584988,809748,7,4,0,0,0,0,0,0,0,0,0.7224321640806769,13.279348322618404,VoterID,0
374,48,2.0,494328,943752,0,0,0,0,0,0,0,0,0,0,0.5237901482592885,13.110956566398704,Aadhar,0
375,39,1.0,546588,818796,14,9,0,0,0,0,0,0,1,1,0.6675508917972243,13.21145242786819,Aadhar,0
376,33,2.0,496728,749196,6,3,1,0,0,0,0,0,0,0,0.6630147518139445,13.115799884734349,Aadhar,0
377,29,2.0,678708,909600,0,0,0,0,0,0,0,0,0,0,0.7461609498680739,13.42794774324928,VoterID,0
378,44,2.0,770556,960744,5,5,0,0,0,0,0,0,0,0,0.8020409182883266,13.55486890894248,Aadhar,1
379,29,2.0,626436,770412,5,4,0,0,0,0,0,0,0,0,0.81311817572935,13.347803489602681,VoterID,0
380,48,2.0,380808,933600,0,0,0,0,0,0,0,0,0,0,0.40789203084832903,12.850053216073839,Aadhar,0
381,44,1.0,759600,870696,0,0,0,0,0,0,0,0,0,0,0.8724055238567766,13.540548574401761,Aadhar,1
382,49,2.0,646128,847044,6,3,0,0,0,0,0,0,0,0,0.7628033490586085,13.37875445323174,Aadhar,1
383,35,1.0,668016,808368,4,4,0,0,0,0,0,0,0,0,0.8263761059319518,13.412068901296756,Aadhar,0
384,25,2.0,684156,825276,4,4,0,0,0,0,0,0,0,0,0.8290026609279805,13.435942702429953,Aadhar,1
385,40,1.0,494400,743016,4,0,0,0,0,0,0,0,0,0,0.6653961691269098,13.111102207777295,Aadhar,0
386,37,2.0,743364,952800,3,2,0,0,0,0,0,0,0,0,0.7801889168765743,13.51894245475766,Aadhar,1
387,30,2.0,282888,826920,0,0,0,0,0,0,1,0,0,0,0.34209838920330865,12.55280987353617,VoterID,1
388,28,2.0,801228,1321200,0,0,0,0,0,0,0,1,0,0,0.6064396003633061,13.593902077825192,Aadhar,1
389,42,2.0,415932,823344,3,2,0,0,0,0,0,0,0,0,0.5051740220369615,12.93827946857991,Aadhar,0
390,34,1.0,654156,756000,0,0,0,0,0,0,0,0,0,0,0.8652857142857143,13.391102662791345,Aadhar,0
391,29,,593736,821472,0,0,0,0,0,0,0,0,0,0,0.7227708308986794,13.294191739354453,Aadhar,1
392,45,2.0,788628,906000,14,2,0,0,0,0,0,0,1,0,0.8704503311258278,13.578051273779442,Aadhar,0
393,46,2.0,535188,782496,0,0,0,0,0,0,0,0,0,0,0.6839498221077168,13.190375234520664,Aadhar,0
394,34,2.0,619752,839064,7,3,0,0,0,0,0,0,0,0,0.7386230370984812,13.337076290547278,PAN,0
395,31,1.0,515628,829764,2,2,0,0,0,0,0,0,0,0,0.621415245780728,13.15314279361675,Aadhar,0
396,25,2.0,632436,813408,0,0,0,0,0,0,0,0,0,0,0.7775138675793698,13.357335889879847,Aadhar,0
397,49,2.0,794028,1032000,4,3,0,0,0,0,0,0,0,0,0.769406976744186,13.584875263491762,Aadhar,0
398,46,2.0,841476,1288800,2,2,0,0,0,0,0,1,0,0,0.6529143389199256,13.64291396009449,Aadhar,0
399,48,2.0,719364,872400,6,4,0,0,0,0,0,0,0,0,0.8245804676753783,13.486124157405975,Aadhar,1
400,25,1.0,624996,728892,0,0,0,0,0,0,0,0,0,0,0.8574603644984442,13.345502128707018,Aadhar,0
401,27,2.0,504528,881592,3,0,0,0,0,0,0,0,0,0,0.5722919445729997,13.131380599779831,Aadhar,0
402,32,1.0,621636,1073004,0,0,0,0,0,0,0,0,0,0,0.5793417359115157,13.340111600073627,Aadhar,0
403,43,1.0,795828,948000,16,6,0,0,0,0,0,0,1,1,0.8394810126582278,13.58713961762791,Aadhar,1
404,45,1.0,688716,816636,6,3,0,0,0,0,0,0,0,0,0.8433573832160228,13.44258572541574,Aadhar,1
405,29,2.0,746556,1341540,0,0,0,0,0,0,0,1,0,0,0.5564917930139989,13.523227249375925,Aadhar,0
406,23,,521928,840000,5,3,0,0,0,0,0,0,0,0,0.6213428571428572,13.165286842288182,Aadhar,0
407,42,2.0,406068,735264,13,5,0,0,0,0,0,0,1,0,0.5522751011881447,12.914278374882795,Aadhar,1
408,50,2.0,653508,816696,0,0,0,0,0,0,0,0,0,0,0.8001851362073525,13.39011158394852,Aadhar,0
409,32,2.0,519120,802680,2,0,0,0,0,0,0,0,0,0,0.6467334429660637,13.159892275630073,Aadhar,0
410,35,1.0,699108,856800,14,0,0,0,0,0,0,0,1,0,0.815952380952381,13.457561946111962,Aadhar,0
411,31,2.0,633336,830868,0,0,0,0,0,0,0,0,0,0,0.7622582648507344,13.358757944925484,Aadhar,1
412,25,2.0,615636,797904,7,5,0,0,0,0,0,0,0,0,0.7715665042411117,13.330412783104304,Aadhar,1
413,42,1.0,867804,1063200,20,3,0,0,0,0,0,0,1,0,0.8162189616252822,13.673722314026032,Aadhar,0
414,26,2.0,425268,844668,0,0,0,0,0,0,0,0,0,0,0.5034735541064655,12.96047718886024,VoterID,0
415,30,1.0,574188,776136,0,0,0,0,0,0,0,0,0,0,0.739803333436408,13.26071388939748,Aadhar,1
416,30,2.0,843804,1298508,0,0,0,0,0,0,0,1,0,0,0.6498258000720827,13.6456767042296,VoterID,0
417,43,2.0,660744,787896,6,2,0,0,0,0,0,0,0,0,0.838618294800329,13.401123265279372,Aadhar,1
418,48,2.0,482808,652680,5,3,0,0,0,0,0,0,0,0,0.7397315683029969,13.087376409291087,Aadhar,0
419,29,2.0,642036,841248,0,0,0,0,0,0,0,0,0,0,0.7631946821864658,13.37240121341017,VoterID,0
420,44,2.0,924948,1449468,0,0,0,0,0,0,0,1,0,0,0.6381292998534634,13.73749387983943,VoterID,0
421,40,1.0,824556,987576,14,10,0,0,0,0,0,0,1,1,0.8349291598823787,13.62260155139999,Aadhar,1
422,24,,606036,783108,3,2,0,0,0,0,0,0,0,0,0.7738855943241545,13.314696319293214,Aadhar,0
423,48,2.0,624936,933816,0,0,0,0,0,0,0,0,0,0,0.6692281991313064,13.345406123637877,VoterID,0
424,31,2.0,754308,987984,2,0,0,0,0,0,0,0,0,0,0.7634819997084973,13.533557377362746,Aadhar,0
425,26,2.0,687108,833880,0,0,0,0,0,0,0,0,0,0,0.8239890631745574,13.440248219463436,Aadhar,1
426,30,2.0,401808,738084,3,2,0,0,0,0,0,0,0,0,0.544393321085405,12.903732130315696,Aadhar,0
427,37,2.0,792828,977760,2,2,0,0,0,0,0,0,0,0,0.8108615611192931,13.58336284054183,Aadhar,1
428,38,2.0,824400,1215132,0,0,0,0,0,0,0,1,0,0,0.6784448109341208,13.622412341001102,Driving,0
429,39,2.0,329388,905712,0,0,0,0,0,0,1,0,0,0,0.3636785203243415,12.704994702118295,Aadhar,0
430,25,2.0,393528,825900,0,0,0,0,0,0,0,0,0,0,0.47648383581547404,12.88291004170983,Aadhar,0
431,36,1.0,394704,599400,0,0,0,0,0,0,0,0,0,0,0.6584984984984985,12.885893929419701,Aadhar,0
432,46,1.0,654552,788460,15,6,0,0,0,0,0,0,1,1,0.8301651320295259,13.391707838899247,Aadhar,0
433,45,2.0,716688,927324,4,3,0,0,0,0,0,0,0,0,0.7728560891338949,13.482397273740883,Driving,1
434,48,1.0,881076,1201776,2,2,0,0,0,0,0,1,0,0,0.7331449454806885,13.688900301780144,Aadhar,1
435,30,2.0,933012,1176852,2,0,0,0,0,0,0,0,0,0,0.7928031732112449,13.746174413280105,VoterID,0
436,42,1.0,692724,1411872,13,7,0,0,0,0,0,1,1,1,0.4906422111919494,13.448388374019181,Aadhar,0
437,44,2.0,544188,844608,3,2,0,0,0,0,0,0,0,0,0.6443083655376222,13.207051891970067,Aadhar,0
438,31,2.0,526728,857928,0,0,0,0,0,0,0,0,0,0,0.6139536184854674,13.174441463762086,Aadhar,1
439,28,2.0,636936,807420,0,0,0,0,0,0,0,0,0,0,0.7888533848554655,13.364426028564363,Aadhar,0
440,31,1.0,590988,854160,0,0,0,0,0,0,0,0,0,0,0.6918937903905591,13.28955268369387,VoterID,1
441,35,2.0,660156,857616,0,0,0,0,0,0,0,0,0,0,0.7697570940840656,13.400232964501814,Aadhar,1
442,37,2.0,591276,782820,0,0,0,0,0,0,0,0,0,0,0.7553153981758258,13.290039883707566,Aadhar,0
443,38,2.0,514728,854856,0,0,0,0,0,0,0,0,0,0,0.6021224627305651,13.15139582755468,Aadhar,0
444,30,2.0,645636,841488,3,0,0,0,0,0,0,0,0,0,0.7672551480235013,13.377992705324163,Aadhar,0
445,38,1.0,668556,772572,2,0,0,0,0,0,0,0,0,0,0.8653640049082804,13.412876937409058,VoterID,0
446,37,2.0,493728,849552,19,17,1,0,0,0,0,0,1,1,0.5811627775580541,13.109742062647403,Aadhar,0
447,37,2.0,312384,886932,4,2,0,0,0,0,1,0,0,0,0.3522073845571025,12.651991680429976,Aadhar,0
448,35,2.0,730020,1073532,0,0,0,0,0,0,0,0,0,0,0.6800169906439678,13.500828579834096,VoterID,0
449,41,2.0,623736,971700,0,0,0,0,0,0,0,0,0,0,0.6419018215498611,13.343484084147308,VoterID,0
450,43,1.0,696180,795420,15,6,0,0,0,0,0,0,1,1,0.8752357245228936,13.453364962978739,Aadhar,0
451,26,1.0,632796,826908,2,0,0,0,0,0,0,0,0,0,0.7652556269863153,13.357904954589957,Aadhar,1
452,25,2.0,918948,1349544,0,0,0,0,0,0,0,1,0,0,0.6809322259963365,13.73098590469454,Aadhar,0
453,42,2.0,704496,953544,0,0,0,0,0,0,0,0,0,0,0.7388185547809015,13.465239351972558,Aadhar,0
454,42,2.0,754800,854400,0,0,0,0,0,0,0,0,0,0,0.8834269662921348,13.53420941732992,Aadhar,0
455,26,2.0,872604,1327524,0,0,0,0,0,0,0,1,0,0,0.657316929863415,13.679238269657521,Aadhar,1
456,30,2.0,477528,783480,0,0,0,0,0,0,0,0,0,0,0.6094960943482922,13.076380170043041,Aadhar,0
457,28,2.0,743364,1298676,0,0,0,0,0,0,0,1,0,0,0.5724014303798638,13.51894245475766,Passport,0
458,42,2.0,564588,818400,2,2,0,0,0,0,0,0,0,0,0.6898680351906158,13.243853311792037,Aadhar,0
459,37,1.0,415152,608700,0,0,0,0,0,0,0,0,0,0,0.6820305569245934,12.936402405967813,Aadhar,0
460,26,1.0,556188,696420,0,0,0,0,0,0,0,0,0,0,0.7986387524769536,13.228863443527821,Aadhar,1
461,26,2.0,544188,705420,2,0,0,0,0,0,0,0,0,0,0.7714382920813133,13.207051891970067,Aadhar,1
462,30,2.0,675756,863820,8,4,0,0,0,0,0,0,1,0,0.7822879766618045,13.423588822945566,PAN,0
463,39,1.0,559260,737580,4,2,0,0,0,0,0,0,0,0,0.7582363946961685,13.23437154835876,Aadhar,0
464,47,2.0,690708,851628,0,0,0,0,0,0,0,0,0,0,0.8110442587608674,13.445473885251328,Aadhar,0
465,27,1.0,771228,996000,0,0,0,0,0,0,0,0,0,0,0.7743253012048192,13.55574062530591,Aadhar,1
466,30,,663108,944868,4,2,0,0,0,0,0,0,0,0,0.7017996164543618,13.404694659878334,Aadhar,0
467,31,2.0,579036,974100,0,0,0,0,0,0,0,0,0,0,0.594431783184478,13.269121657794924,Driving,1
